Country,Year,life_expectancy,status,adult_mortality,under_5_deaths,infant_deaths,neonatal_deaths,health_expenditure_perc,tuberculosis,bmi,alcohol,diphtheria,hepatitis,measles1,measles2,polio,obesity,population,thinness_18_plus,thinness_5_9,thinness_5_19,gdp,hiv_new,hiv_perc
Malaysia,2005,73.2,Developing,138,4,3,2,2.9,18000,24.5,0.46,96,96,96,91,96,9.4,25690611,9.7,8.9,9.1,5587,,
Malaysia,2004,73.1,Developing,140,4,3,2,3,17000,24.3,0.49,95,95,95,,95,8.9,25190652,10,9.1,9.3,4952.2,,
Malaysia,2003,73,Developing,141,4,4,2,3,18000,24.2,0.48,96,96,93,,96,8.4,24698819,10.3,9.3,9.4,4461.8,,
Malaysia,2002,72.8,Developing,143,4,4,2,2.7,17000,24.1,0.49,94,94,94,,94,7.9,24208391,10.6,9.4,9.6,4165.7,,
Malaysia,2001,72.7,Developing,144,5,4,2,2.7,17000,24,0.53,96,96,95,,95,7.5,23709119,10.9,9.6,9.7,3913.4,,
Malaysia,2000,72.5,Developing,145,5,4,3,2.4,17000,23.8,0.54,98,98,96,,98,7,23194257,11.2,9.7,9.9,4043.7,,
Maldives,2015,78.1,Developing,54,0.1,0.1,0.1,11.5,190,25.3,1.32,99,99,99,99,99,8.1,454915,9.8,13.7,13.7,9033.4,,
Maldives,2014,77.9,Developing,57,0.1,0.1,0.1,13,160,25.2,1.32,99,99,99,97,99,7.6,435015,10.1,13.8,13.7,8499.4,,
Maldives,2013,77.5,Developing,59,0.1,0.1,0.1,11,140,25,1.33,99,99,99,99,99,7.2,415593,10.5,13.9,13.8,7928.5,,
Maldives,2012,77.2,Developing,62,0.1,0.1,0.1,8.4,140,24.9,1.31,99,99,98,99,99,6.7,397237,10.9,14,13.9,7265.6,,
Maldives,2011,76.9,Developing,66,0.1,0.1,0.1,10.2,110,24.7,1.89,96,96,96,96,96,6.3,380495,11.3,14.1,14,7291.4,,
Maldives,2010,76.4,Developing,71,0.1,0.1,0.1,9.3,120,24.6,1.72,96,96,97,96,97,5.9,365734,11.7,14.2,14.1,7076.7,,
Maldives,2009,75.9,Developing,76,0.1,0.1,0.1,10.6,120,24.4,1.62,98,98,98,96,98,5.5,353398,12.1,14.3,14.2,6636.4,,
Maldives,2008,75.5,Developing,80,0.1,0.1,0.1,11.6,150,24.2,1.72,98,98,97,76,98,5.2,343452,12.4,14.4,14.3,6614.2,,
Maldives,2007,75,Developing,83,0.1,0.1,0.1,8.9,160,24.1,1.69,98,98,97,56,98,4.8,335169,12.8,14.5,14.4,5574.5,,
Maldives,2006,74.6,Developing,88,0.1,0.1,0.1,8,120,24,1.57,98,98,97,,98,4.5,327487,13.2,14.5,14.4,4810,,
Maldives,2005,74.1,Developing,93,0.1,0.1,0.1,8.8,150,23.8,1.35,98,98,97,,98,4.2,319608,13.5,14.6,14.5,3640,,
Maldives,2004,72.4,Developing,118,0.1,0.1,0.1,7.5,150,23.7,1.6,96,96,97,,96,3.9,311265,13.8,14.7,14.6,3941.4,,
Maldives,2003,72.4,Developing,114,0.1,0.1,0.1,6.4,170,23.5,1.76,98,98,96,,98,3.6,302683,14.2,14.7,14.7,3476,,
Maldives,2002,71.3,Developing,128,0.1,0.1,0.1,7.1,160,23.4,1.78,98,98,97,,98,3.4,294186,14.5,14.8,14.8,3049.2,,
Maldives,2001,70.4,Developing,135,0.1,0.1,0.1,8,170,23.3,1.62,98,98,98,,97,3.2,286306,14.7,14.8,14.8,3039.3,,
Maldives,2000,69.7,Developing,142,0.1,0.1,0.1,7.4,170,23.1,1.47,98,98,99,,98,3,279398,15,14.9,14.9,2234.6,,
Mali,2015,57.4,Developing,277,83,51,28,5.8,10000,22.9,0.58,66,66,61,,62,8.2,17438778,10.8,7.7,7.8,751.2,1.1,1.3
Mali,2014,56.9,Developing,281,85,52,28,5.8,9800,22.9,0.58,66,66,61,,62,7.9,16934220,11,7.9,8,847.2,,
Mali,2013,56.5,Developing,284,86,52,28,5.4,9900,22.8,0.58,64,64,62,,57,7.5,16449864,11.2,8.1,8.2,805.3,,
Mali,2012,56.3,Developing,280,88,53,28,4.4,9700,22.7,0.61,65,65,67,,65,7.2,15979499,11.4,8.3,8.5,778.7,,
Mali,2011,56,Developing,281,89,53,28,4.1,9600,22.6,0.6,66,66,72,,72,6.8,15514591,11.7,8.5,8.7,836.5,,
Mali,2010,55.6,Developing,283,91,54,28,4.4,9500,22.6,0.58,73,73,78,,77,6.5,15049353,11.9,8.8,8.9,709.6,,
Mali,2009,55.1,Developing,285,92,55,29,4.7,9300,22.5,0.56,73,73,73,,77,6.2,14581429,12.1,9,9.1,698.2,,
Mali,2008,54.6,Developing,288,94,55,29,4.8,9200,22.4,0.58,74,74,71,,74,5.9,14113577,12.3,9.3,9.4,690.9,,
Mali,2007,53.9,Developing,292,96,56,29,5.2,9100,22.3,0.55,74,74,66,,76,5.6,13651464,12.5,9.5,9.6,596.7,,
Mali,2006,53.1,Developing,298,98,56,29,5.3,9000,22.2,0.55,78,78,68,,79,5.3,13203378,12.8,9.7,9.8,522.6,,
Mali,2005,52.3,Developing,302,100,57,29,5,8900,22.1,0.54,77,77,73,,78,5,12775516,13,10,10.1,488.8,,
Mali,2004,51.3,Developing,310,103,58,29,5.2,8800,22,0.54,69,69,63,,70,4.8,12369070,13.2,10.2,10.3,440.2,,
Mali,2003,50.4,Developing,316,106,59,29,4.6,8700,21.9,0.55,63,63,57,,67,4.5,11982695,13.5,10.5,10.5,392.5,,
Mali,2002,49.5,Developing,321,108,59,30,4.4,8600,21.8,0.61,61,61,56,,65,4.3,11616887,13.7,10.7,10.7,334.8,,
Mali,2001,48.6,Developing,327,110,60,30,4.3,8600,21.6,0.6,49,49,54,,56,4,11271600,13.9,10.9,10.9,307.4,,
Mali,2000,47.8,Developing,335,111,60,30,5.1,8500,21.5,0.57,43,43,49,,53,3.8,10946445,14.1,11.1,11.2,269.9,,
Malta,2015,81.5,Developed,55,0.1,0.1,0.1,9.6,37,27.1,7.75,97,97,89,91,97,28.5,445053,0.7,0.8,0.8,24046.3,,
Malta,2014,81.5,Developed,53,0.1,0.1,0.1,9.5,52,27.1,7.88,99,99,98,94,99,28.2,434558,0.7,0.7,0.8,25961.3,,
Malta,2013,81.2,Developed,57,0.1,0.1,0.1,8.9,58,27.1,7.97,99,99,99,88,99,27.8,425967,0.8,0.7,0.8,23830.9,,
Malta,2012,81,Developed,57,0.1,0.1,0.1,8.6,48,27.1,7.92,99,99,93,91,99,27.5,420028,0.8,0.7,0.8,21931.7,,
Malta,2011,80.9,Developed,59,0.1,0.1,0.1,8.6,34,27.1,7.12,96,96,84,85,96,27.1,416268,0.8,0.7,0.7,22823.4,,
Malta,2010,80.7,Developed,58,0.1,0.1,0.1,8.2,33,27.1,7.52,76,76,73,85,76,26.8,414508,0.8,0.7,0.7,21087.8,,
Malta,2009,80.4,Developed,61,0.1,0.1,0.1,8.1,48,27.1,7.53,73,73,82,85,73,26.4,412477,0.8,0.7,0.7,20675.6,,
Malta,2008,80.1,Developed,62,0.1,0.1,0.1,8,55,27.1,7.27,72,72,78,83,72,26.1,409379,0.9,0.7,0.7,21928.7,,
Malta,2007,79.7,Developed,65,0.1,0.1,0.1,8.2,44,27.1,7.62,74,74,79,77,76,25.7,406724,0.9,0.7,0.7,19375.6,,
Malta,2006,79.5,Developed,63,0.1,0.1,0.1,8.8,34,27.1,9.03,85,85,94,86,83,25.3,405308,0.9,0.7,0.7,16671.6,,
Malta,2005,79.3,Developed,63,0.1,0.1,0.1,8.7,25,27.1,6.55,92,92,86,60,94,25,403834,0.9,0.7,0.7,15835.3,,
Malta,2004,79,Developed,64,0.1,0.1,0.1,8.1,21,27,6.66,89,89,94,31,89,24.6,401268,1,0.7,0.7,15109.1,,
Malta,2003,78.8,Developed,66,0.1,0.1,0.1,8,8,27,6.8,94,94,90,2,94,24.2,398582,1,0.7,0.7,13690,,
Malta,2002,78.6,Developed,68,0.1,0.1,0.1,7.7,28,27,6.11,95,95,65,,95,23.9,395969,1,0.7,0.7,11843.9,,
Malta,2001,78.4,Developed,69,0.1,0.1,0.1,7,18,26.9,5.95,95,95,70,,95,23.5,393028,1,0.7,0.7,11021.8,,
Malta,2000,78,Developed,70,0.1,0.1,0.1,6.5,18,26.9,5.88,94,94,74,,94,23.1,390087,1.1,0.7,0.7,11039.1,,
Mauritania,2015,63.7,Developing,204,12,8,5,4.6,4500,24.9,0,73,73,70,,67,12.3,4046301,9.2,7.7,7.9,1194.3,0.06,0.3
Mauritania,2014,63.4,Developing,206,12,8,5,4.2,4500,24.8,0,81,81,75,,81,11.8,3930896,9.3,7.9,8,1366.8,,
Mauritania,2013,63.1,Developing,207,12,8,5,3.6,4500,24.8,0,80,80,80,,80,11.4,3817494,9.5,8.1,8.2,1477.4,,
Mauritania,2012,62.9,Developing,208,12,8,5,3.3,4600,24.7,0,80,80,75,,80,11,3706554,9.7,8.3,8.4,1411.4,,
Mauritania,2011,62.5,Developing,211,12,8,5,3.2,4800,24.6,0.01,75,75,67,,73,10.6,3598648,9.9,8.5,8.6,1435.6,,
Mauritania,2010,62.2,Developing,213,12,8,5,3.3,4900,24.6,0,64,64,67,,52,10.3,3494195,10.1,8.7,8.8,1241.4,,
Mauritania,2009,61.9,Developing,214,12,8,5,3.9,5000,24.5,0,64,64,59,,63,9.9,3393409,10.3,8.9,9.1,1079.2,,
Mauritania,2008,61.6,Developing,216,12,8,5,3.8,5200,24.4,0.02,74,74,65,,73,9.5,3296238,10.5,9.1,9.3,1222.9,,
Mauritania,2007,61.3,Developing,219,12,8,5,3.6,5300,24.4,0.02,75,75,67,,75,9.1,3202517,10.7,9.4,9.5,1048.2,,
Mauritania,2006,61.1,Developing,221,12,8,5,3.4,5500,24.3,0.01,68,68,62,,68,8.8,3111906,10.9,9.6,9.7,977.1,,
Mauritania,2005,60.8,Developing,224,12,8,5,4.5,5700,24.2,0.01,71,71,65,,71,8.4,3024194,11.1,9.8,10,722.3,,
Mauritania,2004,60.6,Developing,225,12,8,5,4.6,5900,24.1,0.01,70,70,73,,68,8.1,2939247,11.3,10.1,10.2,623.8,,
Mauritania,2003,60.5,Developing,226,12,8,5,5.1,6100,24,0.01,76,76,84,,75,7.7,2857148,11.5,10.3,10.4,547.1,,
Mauritania,2002,60.4,Developing,227,12,7,5,5.2,6300,23.9,0.02,89,89,87,,91,7.4,2778099,11.7,10.5,10.6,476.7,,
Mauritania,2001,60.3,Developing,228,12,7,5,4.6,6600,23.8,0.01,75,75,58,,75,7,2702400,11.9,10.7,10.8,479.4,,
Mauritania,2000,60.2,Developing,229,11,7,4,4.5,6800,23.7,0.03,51,51,46,,58,6.7,2630219,12.1,11,11.1,491.8,,
Mauritius,2015,74.6,Developing,148,0.1,0.1,0.1,5.5,160,25.2,2.58,97,97,99,96,98,10.5,1262605,7.9,6.9,7,9260.4,1.1,1.3
Mauritius,2014,74.3,Developing,148,0.1,0.1,0.1,5.4,160,25.2,2.8,97,97,98,85,98,10.2,1260934,8,7,7,10153.9,,
Mauritius,2013,74.2,Developing,145,0.1,0.1,0.1,4.7,160,25.1,2.95,98,98,99,85,98,9.9,1258653,8.1,7,7.1,9637,,
Mauritius,2012,74,Developing,152,0.1,0.1,0.1,4.4,160,25.1,2.94,98,98,99,90,98,9.6,1255882,8.2,7.1,7.1,9291.2,,
Mauritius,2011,73.7,Developing,156,0.1,0.1,0.1,4.4,140,25,3.02,98,98,99,89,98,9.3,1252404,8.3,7.2,7.2,9197,,
Mauritius,2010,73.3,Developing,162,0.1,0.1,0.1,4.7,150,25,2.95,99,99,99,90,99,9.1,1250400,8.5,7.3,7.3,8000.4,,
Mauritius,2009,72.9,Developing,165,0.1,0.1,0.1,4.4,140,24.9,2.82,99,99,99,85,99,8.8,1247429,8.6,7.3,7.4,7318.1,,
Mauritius,2008,72.8,Developing,165,0.1,0.1,0.1,4.1,130,24.9,2.49,99,99,98,83,99,8.6,1244121,8.7,7.4,7.5,8030.1,,
Mauritius,2007,73,Developing,160,0.1,0.1,0.1,3.7,130,24.9,3.24,97,97,98,80,96,8.3,1239630,8.8,7.5,7.6,6574.7,,
Mauritius,2006,71.9,Developing,162,0.1,0.1,0.1,3.8,140,24.8,3.73,97,97,99,85,98,8.1,1233996,8.9,7.6,7.7,5696,,
Mauritius,2005,72.2,Developing,164,0.1,0.1,0.1,3.7,160,24.8,3.94,97,97,98,78,97,7.9,1228254,9,7.7,7.8,5282.9,,
Mauritius,2004,72.1,Developing,164,0.1,0.1,0.1,3.5,170,24.7,4.17,98,98,98,80,98,7.7,1221003,9.2,7.8,7.8,5388.1,,
Mauritius,2003,71.6,Developing,168,0.1,0.1,0.1,3.4,170,24.7,4.08,99,99,91,,99,7.5,1213370,9.3,7.9,7.9,4793.7,,
Mauritius,2002,71.6,Developing,173,0.1,0.1,0.1,3.4,170,24.6,4.13,88,88,84,,88,7.2,1204621,9.5,8,8,4018.9,,
Mauritius,2001,71.6,Developing,172,0.1,0.1,0.1,3.1,150,24.5,4.37,92,92,90,,93,7,1196287,9.6,8.1,8.1,3856.6,,
Mauritius,2000,71.1,Developing,172,0.1,0.1,0.1,3,200,24.5,4.6,88,88,84,,88,6.8,1186873,9.8,8.2,8.1,3929.1,,
Mexico,2015,76.2,Developing,128,34,30,18,5.9,27000,27.9,5.28,87,87,97,96,87,28.3,121858258,1.5,1.5,1.5,9606,0.15,0.2
Mexico,2014,76.2,Developing,129,36,31,18,5.7,26000,27.8,5.19,87,87,97,95,87,27.8,120355128,1.5,1.5,1.5,10922.4,,
Mexico,2013,76.3,Developing,127,37,32,18,6,26000,27.7,5.16,83,83,89,76,83,27.3,118827161,1.6,1.5,1.6,10725.2,,
Mexico,2012,76,Developing,131,38,33,19,5.9,26000,27.7,5.31,99,99,99,92,99,26.8,117274155,1.6,1.6,1.6,10241.7,,
